index,sample_name,faith_pd,sample_id
14493,10317.000051160.7852,13.382570000000001,51160
14494,10317.000046522.4033,12.797130000000001,46522
14495,10317.000072142.31503,8.47552,72142
14496,10317.000001390.2907,13.06067,1390
14497,10317.000023559.45578,19.3878,23559
14498,10317.000020094.3018,11.68129,20094
14499,10317.000097181.62401,7.749839999999997,97181
14500,10317.000038255.26484,13.25646,38255
14501,10317.000033565.26484,11.06339,33565
14502,10317.000023230.2988,17.34548,23230
14503,10317.000020332.2988,16.700210000000002,20332
14504,10317.000014752.2913,12.70464,14752
14505,10317.000051185.31503,14.075070000000002,51185
14506,10317.000071965.33800,14.936860000000001,71965
14507,10317.000069872.33800,17.4909,69872
14508,10317.000087104.48742,13.327470000000002,87104
14509,10317.000074314.50470,9.820439999999998,74314
14510,10317.000062074.7852,15.636370000000001,62074
14511,10317.000097481.54638,16.1257,97481
14512,10317.000003508.2948,19.7078,3508
14513,10317.000029513.3098,17.20542,29513
14514,10317.000011035.2932,17.615129999999994,11035
14515,10317.000090977.51570,14.3528,90977
14516,10317.000010343.32954,15.565570000000005,10343
14517,10317.000029253.2982,10.74149,29253
14518,10317.000005634.2960,13.12977,5634
14519,10317.000096896.62401,15.88158,96896
14520,10317.000002504.2960,6.37933,2504
14521,10317.000003047.2948,14.11646,3047
14522,10317.000076493.48742,4.4505599999999985,76493
14523,10317.000046879.4033,15.66096,46879
14524,10317.000020067.2988,15.303400000000002,20067
14525,10317.000016498.2919,15.8007,16498
14526,10317.000001129.2948,11.94693,1129
14527,10317.000007289.26485,9.833219999999999,7289
14528,10317.000012308.3018,7.955919999999999,12308
14529,10317.000073258.50470,13.47347,73258
14530,10317.000046882.4033,15.206799999999998,46882
14531,10317.000011262.2911,13.80675,11262
14532,10317.000007745.2907,15.648970000000002,7745
14533,10317.000046614.4033,7.477549999999999,46614
14534,10317.000046622.4033,6.849939999999999,46622
14535,10317.000076745.54638,13.814830000000002,76745
14536,10317.000032907.32981,23.78424,32907
14537,10317.000002820.2960,7.622739999999999,2820
14538,10317.000014647.2926,9.10758,14647
14539,10317.000076308.51570,18.25285,76308
14540,10317.000097235.53379,22.35057,97235
14541,10317.000102620.56079,8.388119999999999,102620
14542,10317.000089218.45578,21.33063,89218
14543,10317.000036143.3098,18.14311,36143
14544,10317.000046569.4033,14.32975,46569
14545,10317.000063484.26480,5.9663200000000005,63484
14546,10317.000098448.62401,5.1489199999999995,98448
14547,10317.000042819.25501,12.30503,42819
14548,10317.000074374.53379,14.82532,74374
14549,10317.000048390.26484,26.03719,48390
14550,10317.000013027.3020,12.601300000000002,13027
14551,10317.000015913.3018,10.37373,15913
14552,10317.000005787.2907,9.071739999999998,5787
14553,10317.000013562.2921,13.99223,13562
14554,10317.000058980.26531,6.06125,58980
14555,10317.000069098.31503,15.274399999999998,69098
14556,10317.000023374.25370,15.940760000000001,23374
14557,10317.000029314.3022,14.311699999999998,29314
14558,10317.000036426.25501,11.554839999999999,36426
14559,10317.000026539.31503,17.197210000000002,26539
14560,10317.000045017.4016,12.11752,45017
14561,10317.000004061.2960,9.74183,4061
14562,10317.000063291.26480,40.437510000000024,63291
14563,10317.000015385.2919,18.552210000000002,15385
14564,10317.000067751.26479,19.18029,67751
14565,10317.000007487.26485,13.265710000000002,7487
14566,10317.000015219.2919,28.635970000000004,15219
14567,10317.000097089.53379,17.62903,97089
14568,10317.000047672.26478,15.49189,47672
14569,10317.000018345.2988,15.347210000000002,18345
14570,10317.000009540.2907,13.852459999999995,9540
14571,10317.000052299.4491,9.603930000000002,52299
14572,10317.000002831.2905,17.401829999999997,2831
14573,10317.000051133.51570,17.786720000000003,51133
14574,10317.000101007.56079,16.95233,101007
14575,10317.000010225.2909,22.09051,10225
14576,10317.000068376.50470,12.863039999999998,68376
14577,10317.000006763.2907,8.762670000000002,6763
14578,10317.000027875.3022,17.356789999999997,27875
14579,10317.000020719.2988,20.041680000000003,20719
14580,10317.000063380.26480,23.72201,63380
14581,10317.000079096.54638,11.3622,79096
14582,10317.000036463.31503,9.551860000000001,36463
14583,10317.000014527.3020,8.503739999999999,14527
14584,10317.000046333.7852,16.229419999999998,46333
14585,10317.000017632.2923,14.576120000000005,17632
14586,10317.000040389.4016,17.20123,40389
14587,10317.000079775.51570,10.73375,79775
14588,10317.000069303.25862,7.58853,69303
14589,10317.000011368.2921,10.32587,11368
14590,10317.000069721.26478,14.930930000000002,69721
14591,10317.000007229.26483,10.769559999999998,7229
14592,10317.000001962.2948,15.49666,1962
14593,10317.000028461.3022,18.25744,28461
14594,10317.000016268.2921,19.60057,16268
14595,10317.000099126.56079,20.08488,99126
14596,10317.000007680.2909,10.01139,7680
14597,10317.000030038.2982,13.251509999999998,30038
14598,10317.000007568.26483,7.76106,7568
14599,10317.000075885.51570,15.64269,75885
14600,10317.000097723.56187,11.96397,97723
14601,10317.000037614.3099,8.67558,37614
14602,10317.000002253.2905,19.32798,2253
14603,10317.000087088.52698,13.32799,87088
14604,10317.000067074.45578,17.1847,67074
14605,10317.000031846.4491,13.58539,31846
14606,10317.000042718.4491,12.34908,42718
14607,10317.000070759.31503,19.86352,70759
14608,10317.000059010.25370,8.598550000000001,59010
14609,10317.000067526.26479,19.444879999999998,67526
14610,10317.000068237.26479,11.92415,68237
14611,10317.000092903.54638,11.520430000000001,92903
14612,10317.000034168.25370,14.67273,34168
14613,10317.000070801.50470,16.67446,70801
14614,10317.000031281.2982,13.54513,31281
14615,10317.000098927.56079,6.728390000000001,98927
14616,10317.000099169.56079,9.859160000000001,99169
14617,10317.000042777.4491,18.58971,42777
14618,10317.000058550.7852,14.2372,58550
14619,10317.000007471.26485,18.7064,7471
14620,10317.000062137.26478,14.93105,62137
14621,10317.000006757.2960,13.897429999999998,6757
14622,10317.000022448.3018,18.39002,22448
14623,10317.000017112.3020,8.030669999999999,17112
14624,10317.000050188.26531,17.327599999999997,50188
14625,10317.000039701.25498,16.448439999999998,39701
14626,10317.000067691.26479,16.8533,67691
14627,10317.000079075.54638,14.43523,79075
14628,10317.000011220.2911,20.29971,11220
14629,10317.000046089.4016,14.29423,46089
14630,10317.000038128.32981,18.51397,38128
14631,10317.000038065.4016,11.029700000000002,38065
14632,10317.000101308.56079,9.05275,101308
14633,10317.000022034.2988,20.337180000000004,22034
14634,10317.000012593.32954,15.20289,12593
14635,10317.000087031.48742,18.26658,87031
14636,10317.000026664.41931,14.09371,26664
14637,10317.000089967.51570,13.640589999999998,89967
14638,10317.000074309.45578,5.66297,74309
14639,10317.000012985.2911,16.195369999999997,12985
14640,10317.000067093.30606,12.745569999999995,67093
14641,10317.000038273.4016,13.715420000000002,38273
14642,10317.000097094.53379,19.903879999999997,97094
14643,10317.000053386.7852,3.51033,53386
14644,10317.000044399.26484,15.811020000000001,44399
14645,10317.000007087.2812,16.37379,7087
14646,10317.000021994.2988,13.288330000000002,21994
14647,10317.000071944.31503,13.57226,71944
14648,10317.000038114.32981,15.50456,38114
14649,10317.000054112.26531,11.73819,54112
14650,10317.000066760.30606,5.5553599999999985,66760
14651,10317.000023286.3018,20.1931,23286
14652,10317.000069417.26480,16.60057,69417
14653,10317.000049970.26531,14.87534,49970
14654,10317.000042709.7852,17.970750000000006,42709
14655,10317.000012122.2923,15.187520000000001,12122
14656,10317.000047626.4491,8.63849,47626
14657,10317.000023607.30606,5.1695199999999994,23607
14658,10317.000042771.26480,7.145979999999999,42771
14659,10317.000020439.26478,16.931350000000002,20439
14660,10317.000013282.2917,16.45224,13282
14661,10317.000020614.2988,12.38474,20614
14662,10317.000003489.2988,15.85793,3489
14663,10317.000005843.2905,9.419709999999998,5843
14664,10317.000032985.32981,21.79362,32985
14665,10317.000015064.2919,16.793109999999995,15064
14666,10317.000054325.7852,13.14296,54325
14667,10317.000073853.45578,7.030410000000001,73853
14668,10317.000071388.26478,16.04812,71388
14669,10317.000046936.4033,16.2833,46936
14670,10317.000072387.45578,19.70818,72387
14671,10317.000017108.3020,10.33869,17108
14672,10317.000058894.25862,13.669939999999999,58894
14673,10317.000026111.3020,12.888189999999998,26111
14674,10317.000050178.26531,11.24951,50178
14675,10317.000031348.25862,17.03574,31348
14676,10317.000013434.3022,19.29693,13434
14677,10317.000049121.4491,16.8432,49121
14678,10317.000001573.2948,9.823519999999998,1573
14679,10317.000040183.26478,5.94814,40183
14680,10317.000002360.2905,7.260249999999999,2360
14681,10317.000029520.26484,10.818270000000002,29520
14682,10317.000023164.3516,15.77767,23164
14683,10317.000075930.53379,15.223150000000002,75930
14684,10317.000011390.2911,11.56205,11390
14685,10317.000007445.26483,11.2324,7445
14686,10317.000073538.50470,13.36767,73538
14687,10317.000021303.3018,14.296689999999998,21303
14688,10317.000050384.46739,20.593490000000006,50384
14689,10317.000075894.56079,15.92861,75894
14690,10317.000016284.2921,19.96278,16284
14691,10317.000020774.25370,3.4976900000000004,20774
14692,10317.000068100.26479,13.213909999999998,68100
14693,10317.000050265.7852,17.951819999999994,50265
14694,10317.000006072.2905,13.468689999999999,6072
14695,10317.000033748.26484,15.562429999999999,33748
14696,10317.000062298.45578,14.591890000000005,62298
14697,10317.000065910.25853,13.580289999999998,65910
14698,10317.000003924.2932,9.6088,3924
14699,10317.000051560.7852,22.16189,51560
14700,10317.000007752.2926,15.128569999999998,7752
14701,10317.000017770.2923,11.826430000000002,17770
14702,10317.000023972.3516,20.48803,23972
14703,10317.000041654.25501,15.135859999999996,41654
14704,10317.000086678.51570,18.46363,86678
14705,10317.000092817.54638,19.66798,92817
14706,10317.000002458.2907,10.18712,2458
14707,10317.000033184.25853,11.427400000000002,33184
14708,10317.000036422.3099,18.11714,36422
14709,10317.000021689.3018,8.568499999999998,21689
14710,10317.000047839.53347,7.700360000000001,47839
14711,10317.000065790.50470,21.690349999999995,65790
14712,10317.000097213.54638,20.84726,97213
14713,10317.000030592.26531,11.03114,30592
14714,10317.000062072.7852,12.71652,62072
14715,10317.000001579.2946,16.554470000000002,1579
14716,10317.000074226.45578,16.51985,74226
14717,10317.000070650.50470,10.290349999999998,70650
14718,10317.000062077.7852,12.918249999999995,62077
14719,10317.000028750.3516,15.1854,28750
14720,10317.000030367.26481,8.553410000000001,30367
14721,10317.000090179.53379,20.72651,90179
14722,10317.000058848.26478,16.9747,58848
14723,10317.000050285.7852,9.56228,50285
14724,10317.000038250.32981,21.42974,38250
14725,10317.000029164.3022,11.77394,29164
14726,10317.000067824.26479,11.531410000000001,67824
14727,10317.000054289.30606,11.83579,54289
14728,10317.000014503.2913,13.399269999999998,14503
14729,10317.000007124.2823,12.18354,7124
14730,10317.000031892.3516,14.414450000000002,31892
14731,10317.000009215.2907,11.306410000000001,9215
14732,10317.000074419.50470,11.72541,74419
14733,10317.000012435.26483,5.95172,12435
14734,10317.000067648.26479,11.46654,67648
14735,10317.000006653.2907,6.980650000000002,6653
14736,10317.000038251.7852,21.42319,38251
14737,10317.000086600.51570,14.78946,86600
14738,10317.000041935.26484,12.22175,41935
14739,10317.000068398.31503,7.58502,68398
14740,10317.000003558.3020,8.10891,3558
14741,10317.000052291.4491,9.46897,52291
14742,10317.000007341.26483,12.552019999999999,7341
14743,10317.000026072.4583,10.16446,26072
14744,10317.000069022.41931,18.17568,69022
14745,10317.000007822.2926,9.226399999999998,7822
14746,10317.000038431.3516,5.5851799999999985,38431
14747,10317.000058785.31503,17.6588,58785
14748,10317.000093408.53379,19.36289,93408
14749,10317.000062083.7852,11.94126,62083
14750,10317.000011145.2932,12.161439999999999,11145
14751,10317.000041304.4016,15.186330000000002,41304
14752,10317.000058378.42298,18.62708,58378
14753,10317.000007734.2905,16.40616,7734
14754,10317.000065827.25498,15.81445,65827
14755,10317.000066613.25862,9.78487,66613
14756,10317.000046407.25853,15.213849999999995,46407
14757,10317.000041291.26478,17.123170000000002,41291
14758,10317.000009542.2909,17.06086,9542
14759,10317.000091011.53379,19.82559,91011
14760,10317.000026142.3020,13.479529999999999,26142
14761,10317.000050622.46739,12.05697,50622
14762,10317.000096973.62401,9.556280000000001,96973
14763,10317.000067706.26479,17.99764,67706
14764,10317.000031310.2982,15.540270000000001,31310
14765,10317.000038475.31503,4.78106,38475
14766,10317.000012910.2919,12.2327,12910
14767,10317.000069087.26480,26.536780000000004,69087
14768,10317.000042645.25501,18.22808,42645
14769,10317.000054328.7852,10.04118,54328
14770,10317.000022505.3018,17.24851,22505
14771,10317.000004697.2946,9.21385,4697
14772,10317.000054020.26481,8.11624,54020
14773,10317.000050438.46739,9.634539999999998,50438
14774,10317.000071421.30606,10.83006,71421
14775,10317.000030039.2982,12.691329999999995,30039
14776,10317.000006134.2905,9.34912,6134
14777,10317.000089645.56187,18.88989,89645
14778,10317.000002262.2948,18.63366,2262
14779,10317.000001688.2926,12.85554,1688
14780,10317.000027332.3516,14.5291,27332
14781,10317.000067546.26479,8.895489999999999,67546
14782,10317.000046442.25853,16.440910000000002,46442
14783,10317.000002371.2948,15.825970000000002,2371
14784,10317.000015098.2921,14.417679999999999,15098
14785,10317.000023515.3020,7.8164099999999985,23515
14786,10317.000001978.2948,10.7623,1978
14787,10317.000065588.31503,14.443589999999999,65588
14788,10317.000062167.50470,6.709720000000001,62167
14789,10317.000066676.50470,26.22003,66676
14790,10317.000048034.53347,20.327990000000003,48034
14791,10317.000015293.2919,11.35469,15293
14792,10317.000022340.2988,12.9411,22340
14793,10317.000036684.4021,12.73994,36684
14794,10317.000015119.3018,8.390550000000001,15119
14795,10317.000023854.2988,12.77713,23854
14796,10317.000051558.7852,14.25761,51558
14797,10317.000089647.56187,17.456940000000003,89647
14798,10317.000069656.50470,7.38345,69656
14799,10317.000010710.2909,18.11296,10710
14800,10317.000074495.54638,7.218889999999999,74495
14801,10317.000039572.25853,11.221659999999998,39572
14802,10317.000063315.26480,41.04007000000001,63315
14803,10317.000087110.52698,15.681919999999998,87110
14804,10317.000072367.54638,17.30194,72367
14805,10317.000015173.2919,18.04221,15173
14806,10317.000011979.2913,20.01217,11979
14807,10317.000017767.3020,5.5650900000000005,17767
14808,10317.000023653.3099,12.10362,23653
14809,10317.000028917.3020,9.6445,28917
14810,10317.000048316.7852,20.5524,48316
14811,10317.000030356.2982,19.84552,30356
14812,10317.000074307.51570,15.71773,74307
14813,10317.000082702.42298,8.466660000000001,82702
14814,10317.000051101.25501,12.76436,51101
14815,10317.000101297.56079,11.3211,101297
14816,10317.000014513.2913,15.775819999999996,14513
14817,10317.000047463.25853,16.15551,47463
14818,10317.000014357.2917,14.68574,14357
14819,10317.000046077.4016,15.68146,46077
14820,10317.000001747.2948,12.712599999999998,1747
14821,10317.000058390.41931,11.390560000000002,58390
14822,10317.000074630.42299,17.57011,74630
14823,10317.000090112.52698,17.1228,90112
14824,10317.000079067.56187,18.28065,79067
14825,10317.000065693.26478,6.7708699999999995,65693
14826,10317.000046601.4033,6.726960000000001,46601
14827,10317.000017092.3020,14.96544,17092
14828,10317.000044536.4016,11.91492,44536
14829,10317.000072556.31503,8.951630000000002,72556
14830,10317.000054290.26478,4.4190000000000005,54290
14831,10317.000049956.7852,18.5262,49956
14832,10317.000012314.3099,15.162999999999998,12314
14833,10317.000099198.56079,8.70856,99198
14834,10317.000029608.3098,17.97547,29608
14835,10317.000009594.2907,14.81305,9594
14836,10317.000054292.26478,19.08215,54292
14837,10317.000029581.2982,11.04188,29581
14838,10317.000005013.2907,13.652239999999999,5013
14839,10317.000020689.2988,12.74943,20689
14840,10317.000017634.3020,15.14389,17634
14841,10317.000016182.2921,18.89857,16182
14842,10317.000065617.25498,19.18619,65617
14843,10317.000097895.56187,17.734319999999997,97895
14844,10317.000067599.26479,16.2273,67599
14845,10317.000058718.26478,20.277420000000006,58718
14846,10317.000008964.2909,17.52658,8964
14847,10317.000089988.51570,15.147479999999998,89988
14848,10317.000059220.26478,14.49631,59220
14849,10317.000046302.4491,17.664299999999994,46302
14850,10317.000097247.54638,15.519310000000004,97247
14851,10317.000004652.2946,10.72315,4652
14852,10317.000074163.42299,22.65726,74163
14853,10317.000033438.32981,14.948720000000002,33438
14854,10317.000038084.25501,19.1253,38084
14855,10317.000097336.54638,18.326510000000006,97336
14856,10317.000052358.52698,8.078199999999999,52358
14857,10317.000049295.4491,14.92907,49295
14858,10317.000020507.2988,17.99185,20507
14859,10317.000049943.4021,10.47099,49943
14860,10317.000041368.3080,17.770870000000002,41368
14861,10317.000036040.50470,12.850839999999998,36040
14862,10317.000012154.2932,11.79911,12154
14863,10317.000054133.31503,11.547939999999999,54133
14864,10317.000030674.3099,21.45125,30674
14865,10317.000059973.33800,7.708399999999998,59973
14866,10317.000030602.25862,6.456269999999999,30602
14867,10317.000058422.25498,12.49733,58422
14868,10317.000047655.25370,16.972579999999997,47655
14869,10317.000091061.52698,17.37428,91061
14870,10317.000032653.7852,14.6256,32653
14871,10317.000016727.2921,19.442829999999997,16727
14872,10317.000093058.54638,18.00705,93058
14873,10317.000013353.2911,16.801379999999998,13353
14874,10317.000043212.4016,13.311420000000002,43212
14875,10317.000003730.2907,16.25255,3730
14876,10317.000011387.2917,12.907019999999996,11387
14877,10317.000065834.25498,5.4628,65834
14878,10317.000097708.54638,10.06713,97708
14879,10317.000027924.2982,19.64157,27924
14880,10317.000011071.2917,15.923489999999996,11071
14881,10317.000039542.25862,16.25724,39542
14882,10317.000069196.25862,15.498649999999998,69196
14883,10317.000063448.26480,22.43379,63448
14884,10317.000059082.26531,12.24781,59082
14885,10317.000028937.26480,13.98143,28937
14886,10317.000002749.2911,17.607310000000005,2749
14887,10317.000027849.3022,14.88817,27849
14888,10317.000063104.50470,5.75863,63104
14889,10317.000053412.25501,15.73684,53412
14890,10317.000013252.2988,18.61079,13252
14891,10317.000041669.4016,9.62115,41669
14892,10317.000042613.4016,13.17884,42613
14893,10317.000044302.4016,10.329440000000002,44302
14894,10317.000020561.3020,17.62629,20561
14895,10317.000059897.25498,7.236889999999999,59897
14896,10317.000075991.51570,13.82305,75991
14897,10317.000050228.7852,11.78328,50228
14898,10317.000009129.2907,16.955240000000003,9129
14899,10317.000072193.50470,11.961160000000001,72193
14900,10317.000050582.46739,8.84576,50582
14901,10317.000074543.42299,9.609110000000001,74543
14902,10317.000069300.26479,15.98284,69300
14903,10317.000022959.3018,14.75261,22959
14904,10317.000069294.26479,12.47231,69294
14905,10317.000053183.33800,11.45421,53183
14906,10317.000065656.25853,12.7503,65656
14907,10317.000065455.31503,22.6129,65455
14908,10317.000038033.32981,14.56495,38033
14909,10317.000003996.2911,22.59342,3996
14910,10317.000021342.3018,11.20524,21342
14911,10317.000023330.3020,5.50381,23330
14912,10317.000066619.33800,16.05764,66619
14913,10317.000031868.4021,7.6485199999999995,31868
14914,10317.000046629.4033,13.038149999999998,46629
14915,10317.000020034.3018,19.723730000000003,20034
14916,10317.000013605.2911,16.641389999999998,13605
14917,10317.000050209.45578,12.53516,50209
14918,10317.000097673.54638,14.414700000000002,97673
14919,10317.000076189.41931,11.966610000000001,76189
14920,10317.000070662.33800,12.23819,70662
14921,10317.000074284.48742,10.884389999999998,74284
14922,10317.000072361.54638,23.732009999999995,72361
14923,10317.000022029.3020,16.126910000000002,22029
14924,10317.000015525.2988,14.158970000000002,15525
14925,10317.000033169.25853,19.5417,33169
14926,10317.000069605.26478,11.928310000000002,69605
14927,10317.000033140.26484,14.286129999999998,33140
14928,10317.000058795.31503,10.553489999999998,58795
14929,10317.000039880.3516,16.557869999999998,39880
14930,10317.000099167.56187,15.660030000000004,99167
14931,10317.000016686.2921,18.06737,16686
14932,10317.000068043.30606,16.603839999999998,68043
14933,10317.000046639.4033,12.08183,46639
14934,10317.000041643.7852,19.465220000000002,41643
14935,10317.000003302.2913,16.29276,3302
14936,10317.000053497.26531,14.54151,53497
14937,10317.000022252.3020,14.326070000000001,22252
14938,10317.000029528.3022,20.86124,29528
14939,10317.000042934.26531,10.465609999999998,42934
14940,10317.000013341.2926,8.373489999999999,13341
14941,10317.000068170.30606,13.647379999999998,68170
14942,10317.000048325.7852,15.948480000000002,48325
14943,10317.000036116.3099,14.451360000000001,36116
14944,10317.000005786.2907,12.779800000000002,5786
14945,10317.000070773.42299,17.5055,70773
14946,10317.000091007.51570,13.512869999999998,91007
14947,10317.000067849.26479,13.206760000000001,67849
14948,10317.000051078.4021,7.523860000000001,51078
14949,10317.000005702.2905,9.232380000000001,5702
14950,10317.000020642.3022,14.01689,20642
14951,10317.000050022.7852,12.69231,50022
14952,10317.000066998.45578,9.77288,66998
14953,10317.000052524.7852,18.98708,52524
14954,10317.000050257.7852,17.37337,50257
14955,10317.000030411.42298,19.07145,30411
14956,10317.000015350.2919,10.17588,15350
14957,10317.000014668.2988,11.585939999999995,14668
14958,10317.000060246.42299,10.005719999999998,60246
14959,10317.000097219.56079,13.739859999999998,97219
14960,10317.000030451.54638,21.24021,30451
14961,10317.000074172.48742,15.804280000000002,74172
14962,10317.000039720.26478,15.82117,39720
14963,10317.000033482.4016,8.54702,33482
14964,10317.000069219.26478,12.376680000000002,69219
14965,10317.000006778.2960,20.15209,6778
14966,10317.000074164.42299,14.87333,74164
14967,10317.000039769.50470,11.23628,39769
14968,10317.000010978.2932,16.682920000000003,10978
14969,10317.000086627.51570,18.17545,86627
14970,10317.000020750.26478,9.129539999999999,20750
14971,10317.000006694.2905,13.0467,6694
14972,10317.000022025.2988,7.906400000000001,22025
14973,10317.000034597.3098,13.02385,34597
14974,10317.000035766.3099,15.5782,35766
14975,10317.000051145.7852,10.04824,51145
14976,10317.000072038.51570,6.351440000000001,72038
14977,10317.000001908.2946,10.406930000000001,1908
14978,10317.000036458.3098,16.765189999999997,36458
14979,10317.000006097.3098,10.22572,6097
14980,10317.000069616.26478,17.673370000000006,69616
14981,10317.000023215.3022,16.540059999999997,23215
14982,10317.000003030.2960,8.248380000000001,3030
14983,10317.000040408.25501,8.0359,40408
14984,10317.000067656.26479,22.90706,67656
14985,10317.000001216.2948,18.822010000000002,1216
14986,10317.000046286.4016,19.554510000000004,46286
14987,10317.000070694.50470,13.518369999999996,70694
14988,10317.000039807.3516,12.558639999999999,39807
14989,10317.000069211.26480,4.33102,69211
14990,10317.000043124.4016,13.86007,43124
14991,10317.000017775.26480,10.833720000000005,17775
14992,10317.000011930.31503,16.62707,11930
14993,10317.000010946.2932,20.234370000000002,10946
14994,10317.000010415.26485,6.579060000000001,10415
14995,10317.000036160.3099,11.72172,36160
14996,10317.000039573.25370,16.283009999999994,39573
14997,10317.000007806.2926,21.6096,7806
14998,10317.000047841.53347,18.22614,47841
14999,10317.000042982.32981,11.74168,42982
15000,10317.000093414.53379,20.25645,93414
15001,10317.000039833.3098,19.75754,39833
15002,10317.000012689.26483,15.615179999999999,12689
15003,10317.000063567.25862,12.98425,63567
15004,10317.000004896.2907,6.924200000000001,4896
15005,10317.000004855.2960,9.660969999999999,4855
15006,10317.000042546.4016,15.376220000000002,42546
15007,10317.000026470.3020,11.82317,26470
15008,10317.000007460.26483,6.053050000000002,7460
15009,10317.000012962.2932,12.34714,12962
15010,10317.000033289.30606,14.151180000000002,33289
15011,10317.000017327.2926,19.86497,17327
15012,10317.000001939.2946,12.594699999999998,1939
15013,10317.000074332.48742,23.197330000000004,74332
15014,10317.000097000.62401,6.95586,97000
15015,10317.000002710.2946,13.5451,2710
15016,10317.000060063.31503,12.95801,60063
15017,10317.000009092.2907,9.51934,9092
15018,10317.000010263.2932,13.4954,10263
15019,10317.000006035.2907,14.955239999999998,6035
15020,10317.000070800.50470,14.2075,70800
15021,10317.000067653.26479,21.708910000000003,67653
15022,10317.000028710.3020,17.312359999999998,28710
15023,10317.000017124.2988,12.07427,17124
15024,10317.000010105.2917,22.51144,10105
15025,10317.000022022.3020,9.74465,22022
15026,10317.000030125.2982,16.554579999999998,30125
15027,10317.000039859.26484,9.75705,39859
15028,10317.000007477.26485,15.13946,7477
15029,10317.000001244.2946,9.57952,1244
15030,10317.000065295.25370,8.969669999999999,65295
15031,10317.000058515.62401,9.985829999999998,58515
15032,10317.000014495.2913,21.19107,14495
15033,10317.000068644.42298,9.09497,68644
15034,10317.000046095.4016,14.22365,46095
15035,10317.000014794.2926,16.2317,14794
15036,10317.000098030.54638,16.812359999999998,98030
15037,10317.000020031.2988,14.6999,20031
15038,10317.000059195.50470,16.8191,59195
15039,10317.000097738.54638,15.579199999999998,97738
15040,10317.000022446.3020,7.628369999999999,22446
15041,10317.000054153.26478,17.354229999999998,54153
15042,10317.000066643.25862,9.97007,66643
15043,10317.000067464.26479,19.49352,67464
15044,10317.000043014.32981,13.140350000000002,43014
15045,10317.000001187.2917,11.30428,1187
15046,10317.000033535.32981,13.46117,33535
15047,10317.000063220.26480,18.0551,63220
15048,10317.000022904.2988,15.13354,22904
15049,10317.000012963.2932,9.99293,12963
15050,10317.000001543.2948,21.16169,1543
15051,10317.000053435.7852,17.441629999999996,53435
15052,10317.000021649.3018,14.603929999999998,21649
15053,10317.000047464.25853,13.95116,47464
15054,10317.000052065.7852,10.50189,52065
15055,10317.000072575.48742,16.77717,72575
15056,10317.000100355.54638,9.22282,100355
15057,10317.000032951.3516,12.62013,32951
15058,10317.000030487.4583,15.496369999999995,30487
15059,10317.000028794.26478,8.994869999999997,28794
15060,10317.000065538.30606,15.20868,65538
15061,10317.000035402.7852,22.65253,35402
15062,10317.000071413.50470,10.15189,71413
15063,10317.000069786.53379,16.238,69786
15064,10317.000083163.48742,17.05254,83163
15065,10317.000038061.26484,21.25984,38061
15066,10317.000014175.3018,20.1797,14175
15067,10317.000014659.42298,6.922929999999999,14659
15068,10317.000041342.50470,11.62418,41342
15069,10317.000084352.42298,15.04488,84352
15070,10317.000041714.26484,17.27978,41714
15071,10317.000009036.2907,10.29071,9036
15072,10317.000006752.2905,21.16899,6752
15073,10317.000087638.48742,11.50261,87638
15074,10317.000078763.41931,7.485460000000002,78763
15075,10317.000041637.4016,16.866379999999996,41637
15076,10317.000012528.26483,5.6883599999999985,12528
15077,10317.000060244.48742,14.37212,60244
15078,10317.000003852.2917,16.553,3852
15079,10317.000002034.26484,15.65484,2034
15080,10317.000031514.25853,10.731279999999998,31514
15081,10317.000040145.3516,12.50562,40145
15082,10317.000071445.31503,12.960439999999998,71445
15083,10317.000010190.50470,13.63779,10190
15084,10317.000102706.62401,5.91613,102706
15085,10317.000003265.2907,9.21852,3265
15086,10317.000049831.4491,10.245549999999998,49831
15087,10317.000001878.2948,12.173860000000001,1878
15088,10317.000063244.26480,44.51585,63244
15089,10317.000017097.3020,12.93487,17097
15090,10317.000023527.3099,14.447170000000002,23527
15091,10317.000009373.2909,4.495709999999999,9373
15092,10317.000020695.3020,4.8450099999999985,20695
15093,10317.000009661.2911,15.25847,9661
15094,10317.000097946.56187,19.4121,97946
15095,10317.000023771.30606,6.11647,23771
15096,10317.000069653.26478,5.79253,69653
15097,10317.000042001.3516,12.75629,42001
15098,10317.000097351.54638,18.519800000000004,97351
15099,10317.000007500.26485,13.368799999999998,7500
15100,10317.000067605.26479,16.44531,67605
15101,10317.000001980.2948,14.127379999999999,1980
15102,10317.000049890.26478,4.75684,49890
15103,10317.000007112.2812,15.335909999999998,7112
15104,10317.000041973.3516,13.3215,41973
15105,10317.000086612.51570,18.72221,86612
15106,10317.000035383.26484,9.821810000000001,35383
15107,10317.000002261.2948,18.12187,2261
15108,10317.000050665.46739,12.961379999999998,50665
15109,10317.000062129.25862,17.66834,62129
15110,10317.000058953.42298,11.366409999999998,58953
15111,10317.000004744.2917,17.15786,4744
15112,10317.000030476.4491,13.0875,30476
15113,10317.000039920.3516,16.1272,39920
15114,10317.000022503.3018,16.03342,22503
15115,10317.000050398.46739,11.82839,50398
15116,10317.000067907.26479,9.463410000000001,67907
15117,10317.000023949.4016,8.42671,23949
15118,10317.000022431.3022,8.273060000000001,22431
15119,10317.000073895.33800,14.47925,73895
