	faith_pd
10317.000036696.3098	17.259420000000002
10317.000027785.3516	17.781579999999998
10317.000001507.26481	13.248520000000001
10317.000071463.45578	20.273520000000005
10317.000003425.2905	5.84751
10317.000028876.3020	9.05149
10317.000046215.7852	20.732129999999998
10317.000074270.42298	12.504349999999999
10317.000026144.3022	17.48303
10317.000006000.2932	18.796770000000002
10317.000027664.3020	13.262500000000001
10317.000031506.2982	17.126009999999997
10317.000042621.4491	11.10948
10317.000073359.50470	12.031589999999998
10317.000028249.3022	11.708880000000002
10317.000074719.45578	22.386890000000005
10317.000009486.3018	14.78163
10317.000003235.2988	13.01831
10317.000005227.2907	13.154349999999999
10317.000036871.3098	13.79925
10317.000097627.54638	19.109050000000003
10317.000002739.2948	7.67582
10317.000015825.42298	17.55114
10317.000013054.2926	18.24567
10317.000023875.4021	18.13066
10317.000039732.31503	13.585539999999998
10317.000047047.4033	14.877
10317.000023779.3020	21.31177
10317.000050386.46739	15.349609999999998
10317.000053432.26531	11.391070000000001
10317.000040372.26484	14.656590000000001
10317.000007569.26485	31.819090000000003
10317.000097910.56187	11.43066
10317.000042811.25501	13.23451
10317.000004811.2946	11.33599
10317.000053411.26531	14.85206
10317.000004819.2946	11.399230000000001
10317.000022566.4016	19.250379999999996
10317.000079814.42298	13.88492
10317.000038446.26484	13.798320000000002
10317.000067821.26479	10.135720000000001
10317.000009476.2909	12.14303
10317.000041729.4016	15.483839999999995
10317.000004222.2948	11.312959999999999
10317.000013684.2988	12.158659999999998
10317.000005712.2907	11.91084
10317.000016239.2921	16.796400000000002
10317.000011355.2932	18.64462
10317.000052852.48742	14.801889999999998
10317.000065438.31503	9.65877
10317.000096928.62401	11.311349999999997
10317.000097739.54638	9.87438
10317.000028221.2982	15.62149
10317.000022601.25370	11.48178
10317.000036885.3099	20.00112
10317.000065782.25853	17.313419999999997
10317.000065608.25498	17.763189999999998
10317.000027631.3020	9.59317
10317.000047213.26481	7.280049999999999
10317.000073573.50470	12.634360000000001
10317.000031476.4583	15.492079999999998
10317.000039689.25853	14.17353
10317.000032813.32981	14.88564
10317.000065317.25498	4.75581
10317.000032660.4016	19.09205
10317.000053366.26531	16.94238
10317.000041281.3516	17.56374
10317.000071987.62401	8.649280000000001
10317.000040179.4583	14.700589999999998
10317.000093576.53379	15.748190000000001
10317.000067213.45578	9.835569999999999
10317.000047040.4033	16.76641
10317.000074537.45578	10.34154
10317.000017177.2926	14.517050000000001
10317.000072025.33800	12.19402
10317.000058816.26478	19.206669999999995
10317.000009131.2907	8.50403
10317.000068525.53379	18.469759999999997
10317.000031177.2982	11.572849999999999
10317.000051060.46739	19.03824
10317.000041696.26478	16.9587
10317.000063007.25853	10.76278
10317.000010838.2932	10.467190000000002
10317.000030991.2982	8.29382
10317.000101151.62401	10.125049999999998
10317.000029287.2982	14.104500000000002
10317.000074487.54638	16.30068
10317.000067683.26479	13.09224
10317.000089543.45578	15.02185
10317.000002851.2946	12.71866
10317.000073616.50470	8.44481
10317.000098480.62401	3.7247599999999994
10317.000007651.2909	8.90682
10317.000041286.3516	12.205559999999998
10317.000001317.2948	11.91952
10317.000068002.26479	11.124179999999999
10317.000036096.26481	12.422130000000001
10317.000007326.26485	16.47882
10317.000036891.3099	19.714190000000002
10317.000013655.2917	15.74525
10317.000003982.2905	15.266319999999999
10317.000003819.2905	5.16188
10317.000026633.2982	16.26298
10317.000070767.30606	21.20374
10317.000012025.2917	9.68763
10317.000006691.2905	10.743209999999998
10317.000023625.3099	17.67341
10317.000093402.53379	16.79688
10317.000011360.2932	10.86467
10317.000058753.25862	17.1452
10317.000004162.2907	13.19371
10317.000015171.2919	21.78688
10317.000078786.42299	22.442559999999997
10317.000070769.31503	19.32879
10317.000013291.4016	19.66609
10317.000065481.41931	7.343609999999999
10317.000007564.26485	16.45079
10317.000065620.25498	19.97976
10317.000033513.4016	19.298640000000002
10317.000006626.2905	14.222269999999998
10317.000010917.2932	18.36159
10317.000042590.7852	17.751789999999996
10317.000016009.2926	19.709109999999995
10317.000046668.4033	15.80349
10317.000047777.7852	15.262400000000001
10317.000018420.3018	13.47526
10317.000005235.2960	13.678899999999997
10317.000093415.52698	11.01637
10317.000013576.2911	14.89908
10317.000052288.7852	6.97858
10317.000038207.26484	17.10007
10317.000022921.2988	13.985470000000001
10317.000013572.2917	10.49454
10317.000086617.51570	19.008429999999997
10317.000067445.26479	17.70152
10317.000012280.2932	15.448990000000002
10317.000004926.2907	13.90926
10317.000067115.45578	9.39203
10317.000010441.26485	17.584680000000006
10317.000096936.62401	11.09894
10317.000013239.2917	3.63005
10317.000023713.25370	14.93043
10317.000097989.54638	18.006810000000005
10317.000012872.2988	10.35819
10317.000040323.3516	11.83324
10317.000058863.25862	10.61468
10317.000065692.25853	10.59309
10317.000053470.26531	19.34808
10317.000046337.7852	14.886579999999999
10317.000033738.4016	10.729439999999999
10317.000070762.30606	17.76808
10317.000076529.48742	13.829419999999999
10317.000014962.3098	7.34668
10317.000067927.30606	20.80968
10317.000004236.2960	21.414789999999996
10317.000015188.2926	11.87588
10317.000028080.3022	13.540009999999997
10317.000046201.7852	15.67125
10317.000090142.52698	13.32358
10317.000068853.26480	8.67718
10317.000063128.33800	9.2668
10317.000067930.26479	12.87498
10317.000082998.48742	11.85577
10317.000073630.50470	13.49164
10317.000003970.2948	12.55625
10317.000060266.42299	7.216
10317.000014423.2911	14.65693
10317.000065615.25498	17.34778
10317.000026130.3099	11.69653
10317.000035449.3099	18.37656
10317.000067916.26479	17.00769
10317.000087276.48742	13.13865
10317.000071605.41931	17.70255
10317.000058457.25498	7.770859999999999
10317.000042605.26531	12.659639999999998
10317.000023951.3020	13.956199999999999
10317.000031273.2982	9.96134
10317.000038289.32981	17.23246
10317.000026660.3022	24.023049999999998
10317.000067489.26479	15.6307
10317.000020421.2988	17.89935
10317.000039937.26481	19.115399999999998
10317.000004837.2905	12.100660000000001
10317.000002287.2946	11.859199999999998
10317.000007429.26483	4.5269699999999995
10317.000069795.42298	10.3065
10317.000002175.2907	8.43646
10317.000052321.4021	7.288359999999999
10317.000068738.33800	19.62072
10317.000013889.2932	9.29802
10317.000026508.4583	28.83346
10317.000067029.45578	17.90194
10317.000033753.2982	13.337700000000002
10317.000003174.2905	6.161639999999999
10317.000066622.26478	16.95497
10317.000033030.26531	11.73532
10317.000082571.42298	12.49175
10317.000091087.52698	9.713930000000001
10317.000047387.26531	14.79751
10317.000051018.46739	12.822050000000004
10317.000086641.51570	17.55348
10317.000068697.45578	15.56281
10317.000026654.2982	15.254809999999997
10317.000035464.26484	16.639139999999998
10317.000002567.2907	12.28345
10317.000030589.3516	17.71114
10317.000032898.3099	19.03521
10317.000074424.45578	16.192200000000003
10317.000039632.25853	8.871929999999999
10317.000030048.2982	19.26555
10317.000052841.33800	10.63005
10317.000060252.41931	13.550429999999999
10317.000016281.2921	20.104549999999996
10317.000097831.56187	19.784429999999997
10317.000007408.26485	9.48689
10317.000014077.2913	18.011429999999997
10317.000023030.3018	15.260329999999998
10317.000008957B.2946	17.040309999999998
10317.000039806.3516	14.163780000000001
10317.000037541.4016	13.717109999999998
10317.000050383.46739	17.60034
10317.000072198.51570	14.380159999999998
10317.000086635.51570	18.545120000000004
10317.000028503.2982	20.45163
10317.000059923.33800	11.101669999999999
10317.000020464.2988	13.374839999999999
10317.000063580.25370	14.52503
10317.000023432.3098	13.956679999999999
10317.000015256.2921	20.88916
10317.000101049.56079	11.24103
10317.000058943.25853	15.855230000000002
10317.000084616.42298	17.69179
10317.000090003.51570	14.22703
10317.000009152.2932	20.165049999999997
10317.000058337.25370	10.160499999999999
10317.000090144.48742	8.69225
10317.000015776.32954	16.4135
10317.000009700.2932	10.00363
10317.000073575.33800	7.0381
10317.000074403.54638	15.42038
10317.000026421.3020	13.101259999999998
10317.000029332.3022	15.640670000000002
10317.000090558.52698	11.85772
10317.000010403.26485	10.440240000000001
10317.000074846.50470	13.28646
10317.000084413.42298	5.5362800000000005
10317.000067443.26479	19.77654
10317.000009209.3098	11.658209999999999
10317.000068027.26480	13.87836
10317.000006803.2905	16.197090000000003
10317.000046943.4033	16.467670000000002
10317.000027898.2982	13.98771
10317.000091040.53379	12.27486
10317.000040417.32981	15.01143
10317.000079138.53379	16.964190000000002
10317.000047193.25501	8.343429999999998
10317.000031031.2982	20.40316
10317.000098682.54638	18.06111
10317.000046925.4033	10.92765
10317.000038000.32981	15.70066
10317.000073280.33800	19.31507
10317.000010921.2932	10.72691
10317.000039844.4016	15.067000000000002
10317.000097737.54638	6.56558
10317.000073272.33800	17.74935
10317.000074712.42298	13.55231
10317.000066878.25498	14.851320000000001
10317.000032851.3516	16.13892
10317.000016719.2921	15.702309999999999
10317.000060291.26531	15.67922
10317.000015584.2919	11.59685
10317.000020388.3099	19.276419999999998
10317.000079108.51570	15.30925
10317.000063156.26480	6.5273900000000005
10317.000036717.3099	5.56886
10317.000028690.3022	11.99265
10317.000022551.3018	19.207319999999996
10317.000015393.2919	17.59492
10317.000097711.54638	16.31676
10317.000068526.56187	14.418479999999999
10317.000092654.54638	20.25129
10317.000062093.25370	16.763180000000002
10317.000052254.25501	10.660099999999998
10317.000082872.48742	14.40812
10317.000066675.50470	11.10123
10317.000013135.2911	7.77904
10317.000005085.2946	13.39099
10317.000023630.26478	15.406
10317.000075937.53379	15.19782
10317.000004792.2905	8.55951
10317.000069862.50470	14.231549999999997
10317.000020481.3098	15.237119999999997
10317.000038318.4016	16.86488
10317.000028692.3022	14.00748
10317.000009222.2907	13.578140000000001
10317.000101121.62401	12.732729999999997
10317.000048309.7852	21.422330000000002
10317.000035469.25501	9.279499999999999
10317.000036734.3516	16.520809999999997
10317.000069221.31503	18.44591
10317.000093106.53379	13.86562
10317.000071850.45578	22.61892
10317.000009710.2909	10.58595
10317.000101126.56187	20.012780000000003
10317.000101139.56187	13.045410000000002
10317.000062111.26478	7.753800000000001
10317.000097106.56079	10.390500000000001
10317.000001155.2948	10.762999999999998
10317.000039607.25498	13.69314
10317.000097306.56079	15.959589999999999
10317.000007781.2926	9.00546
10317.000089373.51570	14.30324
10317.000023969.3018	19.729089999999996
10317.000094710.54638	8.662420000000001
10317.000060232.26478	12.854319999999998
10317.000039513.25370	11.83267
10317.000011357.2911	18.14733
10317.000067798.26479	11.70433
10317.000079372.42298	8.27584
10317.000021638.3018	15.702069999999999
10317.000058551.7852	13.18025
10317.000015940.2917	18.9192
10317.000068045.30606	11.70779
10317.000069091.26480	34.59151999999999
10317.000030098.2982	15.403410000000003
10317.000035769.25501	22.18829
10317.000012621.32954	13.86951
10317.000090106.48742	17.503650000000004
10317.000039762.33800	9.960440000000002
10317.000046308.26478	20.01951
10317.000004820.2909	11.05055
10317.000023416.3018	6.62799
10317.000072604.48742	15.83002
10317.000093436.53379	17.18013
10317.000002476.2960	7.771649999999999
10317.000041685.26484	10.57971
10317.000066728.31503	15.610149999999999
10317.000033073.3516	11.731170000000002
10317.000071960.31503	11.33869
10317.000067673.26479	13.89322
10317.000102665.56187	11.3732
10317.000068115.26479	12.61527
10317.000069107.26480	25.00381
10317.000021783.3018	10.22211
10317.000007670.2907	4.8686300000000005
10317.000101084.56187	12.366200000000001
10317.000050416.46739	9.1639
10317.000004691.2946	9.933629999999999
10317.000031492.25501	16.032189999999996
10317.000097259.54638	11.534020000000002
10317.000076330.48742	20.573030000000003
10317.000058427.25498	9.095030000000001
10317.000090011.51570	16.22821
10317.000090133.48742	17.97679
10317.000052384.7852	17.08761
10317.000052289.7852	13.075329999999997
10317.000040131.3516	17.907510000000002
10317.000071607.42299	11.490000000000002
10317.000007519.26483	8.052940000000001
10317.000046362.4491	16.921680000000002
10317.000028544.2982	18.852879999999995
10317.000038257.32981	15.544849999999999
10317.000017620.3018	8.29036
10317.000021237.3020	8.65206
10317.000069365.31503	19.30307
10317.000033568.4016	6.9630600000000005
10317.000086615.51570	16.92559
10317.000023026.3018	14.317430000000002
10317.000002783.2946	18.470439999999996
10317.000015461.2919	16.05839
10317.000026489.50470	15.29834
10317.000100421.56079	7.01385
10317.000040401.26484	16.744210000000002
10317.000067715.26479	15.66084
10317.000060264.42299	14.637129999999999
10317.000014611.2917	15.073769999999998
10317.000074369.56079	11.88153
10317.000013748.2923	22.86269
10317.000068373.50470	11.458709999999998
10317.000007740.2907	19.557969999999997
10317.000015185.2919	14.856829999999999
10317.000017056.2921	20.40096
10317.000013258.2911	12.50303
10317.000050296.7852	21.44519
10317.000099174.56079	9.01629
10317.000041330.3516	14.257280000000002
10317.000052414.7852	15.471969999999999
10317.000013201.2911	8.60847
10317.000002201.2907	8.24186
10317.000014102.2911	11.727219999999999
10317.000012340.2932	9.97802
10317.000030309.2982	15.484459999999999
10317.000068657.42299	12.63235
10317.000050538.46739	8.557350000000001
10317.000050294.7852	13.548859999999998
10317.000016000.3020	7.69417
10317.000038062.4016	11.61299
10317.000066723.25862	15.205370000000002
10317.000013272.2917	17.96119
10317.000059978.33800	10.421890000000001
10317.000026424.3018	13.536979999999998
10317.000096850.62401	3.9165399999999995
10317.000023613.30606	19.79167
10317.000033134.4016	22.623939999999997
10317.000027918.7852	14.97806
10317.000015681.32954	14.62733
10317.000038474.26531	9.57534
10317.000070671.42299	20.16711
10317.000098374.62401	5.472539999999999
10317.000028667.25501	7.744850000000001
10317.000015907.2923	16.776389999999996
10317.000047653.25370	14.876840000000001
10317.000048315.7852	12.122819999999999
10317.000029356.3022	14.786309999999999
10317.000042792.26478	6.5755799999999995
10317.000001417.2948	4.23583
10317.000040351.3080	17.790910000000004
10317.000059861.25853	10.80198
10317.000039692.25853	10.85468
10317.000009080.2907	11.022300000000001
10317.000005225.2907	16.25545
10317.000030976.2982	18.677709999999998
10317.000006048.2932	12.15948
10317.000084372.42298	14.763800000000002
10317.000006951.2911	11.097279999999998
10317.000037536.3098	14.40924
10317.000016408.2923	18.226760000000002
10317.000059188.42298	17.04484
10317.000089225.48742	14.078660000000001
10317.000069316.25862	10.57624
10317.000054205.7852	15.56933
10317.000030442.25862	11.547099999999999
10317.000097665.54638	15.79397
10317.000090978.53379	24.4125
10317.000030702.3516	14.352450000000001
10317.000027673.3099	13.719709999999997
10317.000058967.50470	14.488489999999999
10317.000058832.25862	12.320879999999999
10317.000069093.26480	34.83884
10317.000007695.2907	12.499699999999997
10317.000059889.25862	7.6984900000000005
10317.000033320.25501	12.94353
10317.000014305.2917	15.016369999999998
10317.000046904.4033	11.301449999999997
10317.000082709.42298	10.97074
10317.000053462.25501	14.70145
10317.000071971.42299	18.46042
10317.000039819.3516	10.98961
10317.000028915.3022	15.213140000000003
10317.000050342.25501	9.380700000000001
10317.000036112.3099	10.65616
10317.000028587.2982	23.2443
10317.000007225.26485	14.170750000000002
10317.000022905.3098	18.34496
10317.000050939.46739	11.6527
10317.000007571.26485	7.09446
10317.000039879.32981	9.93056
10317.000033794.2982	11.368419999999999
10317.000022899.2988	17.99337
10317.000033554.26484	18.5159
10317.000002177.2946	8.68388
10317.000065825.25853	15.492229999999998
10317.000094642.53379	14.665880000000001
10317.000071922.31503	10.48943
10317.000036878.25370	17.52105
10317.000002042.2948	17.112190000000002
10317.000051159.7852	11.20966
10317.000016293.2921	13.728539999999999
10317.000007023.2917	16.12269
10317.000101035.54638	10.70353
10317.000040103.25501	17.26702
10317.000036401.4016	13.784980000000001
10317.000079401.41931	10.92563
10317.000002421.26484	8.2948
10317.000038456.32981	13.690570000000001
10317.000054053.25862	17.35024
10317.000068656.42299	19.796339999999997
10317.000022187.2988	17.16472
10317.000013118.2911	17.48971
10317.000050313.26481	15.232800000000001
10317.000002884.2948	6.959839999999999
10317.000066638.25862	17.93419
10317.000063188.26480	28.172409999999992
10317.000047013.4033	17.24996
10317.000054070.26478	12.69807
10317.000090109.51570	11.621580000000002
10317.000022391.30606	10.28717
10317.000007264.26483	6.6873499999999995
10317.000069594.26478	16.027910000000002
10317.000072029.45578	8.23075
10317.000033673.25501	8.10857
10317.000023125.2982	15.275920000000001
10317.000074404.54638	4.688089999999999
10317.000046290.7852	15.932269999999999
10317.000032930.4021	10.827480000000001
10317.000011348.3018	7.52353
10317.000016705.2921	17.554509999999997
10317.000069182.26478	6.70575
10317.000039691.25853	14.68692
10317.000014304.3020	5.706809999999999
10317.000069274.26480	11.83245
10317.000047575.31503	7.58569
10317.000002073.2946	15.802119999999999
10317.000003150.2946	8.63527
10317.000028909.3020	11.946399999999999
10317.000002027.2960	14.671240000000001
10317.000012886.2932	14.304910000000003
10317.000067618.26479	17.6203
10317.000042891.31503	13.55683
10317.000087619.45578	13.360289999999999
10317.000015767.32954	9.95388
10317.000051988.26481	5.254639999999999
10317.000033319.25501	8.32756
10317.000065688.25853	14.485560000000001
10317.000069634.30606	14.829829999999998
10317.000071870.41931	12.35643
10317.000067481.26479	8.780669999999999
10317.000042728.25501	11.322360000000002
10317.000031217.3099	16.21493
10317.000089390.53379	16.83061
10317.000052429.7852	14.898679999999999
10317.000029302.2982	16.53861
10317.000074378.48742	16.86448
10317.000023177.3018	10.613240000000001
10317.000033033.3516	17.50661
10317.000010941.2909	10.5919
10317.000069304.25862	12.755609999999999
10317.000039673.25862	15.509319999999997
10317.000092619.51570	7.296079999999999
10317.000084226.42298	13.813029999999998
10317.000046194.4016	11.690179999999998
10317.000068500.54638	6.299709999999999
10317.000076482.54638	14.100219999999998
10317.000006818.2960	8.22851
10317.000103673.62401	16.21717
10317.000031469.31503	7.290640000000001
10317.000009230.2907	13.00107
10317.000039560.25370	11.36147
10317.000063583.25862	8.3134
10317.000062109.25853	10.65258
10317.000069779.26478	15.17923
10317.000031935.26480	22.389470000000006
10317.000054015.26531	5.724279999999999
10317.000071517.33800	13.28852
10317.000006670.2905	16.45726
10317.000050492.46739	16.23696
10317.000037553.4021	9.401310000000002
10317.000089359.62401	14.07767
10317.000102740.62401	12.652330000000001
10317.000068619.31503	17.513469999999998
10317.000065807.25498	18.3821
10317.000097620.54638	13.446930000000002
10317.000089654.53379	26.41834
10317.000036101.3099	15.910050000000002
10317.000050506.46739	5.582
10317.000029502.3022	13.855390000000002
10317.000009052.2907	12.88546
10317.000073402.50470	22.8706
10317.000046662.4033	16.04027
10317.000003022.2946	13.137449999999998
10317.000053377.25862	14.759389999999998
10317.000020716.2988	10.74663
10317.000074387.45578	9.13508
10317.000026126.3099	11.472150000000001
10317.000063212.26480	13.58349
10317.000015594.2923	21.08269
10317.000050541.46739	16.69591
10317.000033716.3099	14.533059999999999
10317.000022124.3516	10.04069
10317.000001676.2946	6.42629
10317.000027683.3020	18.54901
10317.000058511.7852	11.7273
10317.000076644.48742	18.77834
10317.000062144.26478	13.958770000000001
10317.000004225.2905	14.61326
10317.000006665.2905	16.55235
10317.000093108.53379	15.89123
10317.000023785.3516	13.52085
10317.000002868.2932	8.65212
10317.000012419.26483	10.20023
10317.000032939.3516	8.94263
10317.000001333.2948	8.586780000000001
10317.000053438.26480	3.9304599999999996
10317.000036078.3099	13.25157
10317.000015254.2919	19.75564
10317.000017141.4021	10.880480000000002
10317.000046114.4016	13.815360000000002
10317.000023321.3018	16.90665
10317.000030491.3516	11.87562
10317.000002833.2948	12.945279999999999
10317.000028365.26484	16.49336
10317.000009446.2923	13.30282
10317.000067869.26479	13.45726
10317.000014533.2917	14.913239999999998
10317.000013418.2926	9.92912
10317.000001282.2948	11.3544
10317.000027835.3020	13.180289999999998
10317.000048272.4491	16.334709999999998
10317.000069650.31503	17.793139999999998
10317.000098032.54638	14.46985
10317.000038176.26484	15.50589
10317.000028924.3099	13.17859
10317.000006879.2907	17.372529999999998
10317.000005924.2905	15.868799999999998
10317.000031890.26484	16.34199
10317.000050501.46739	38.269980000000004
10317.000082826.48742	15.442739999999999
10317.000068265.25862	14.17392
10317.000053409.45578	14.906789999999997
10317.000046327.25501	15.218279999999998
10317.000020050.2988	11.15674
10317.000033723.3099	8.149489999999998
10317.000032663.25501	19.691110000000002
10317.000002703.2905	9.092350000000001
10317.000067591.26479	10.130089999999997
10317.000042679.4016	15.164840000000002
10317.000027731.3020	14.990069999999998
10317.000002171.2907	16.475830000000002
10317.000060234.31503	20.821059999999996
10317.000092656.54638	9.18246
10317.000032613.2982	15.762599999999999
10317.000051585.31503	11.966309999999998
10317.000073407.50470	15.109230000000002
10317.000059007.26531	6.22467
10317.000001533.2932	18.04071
10317.000040084.45578	15.489180000000001
10317.000017328.2923	13.08155
10317.000065432.42299	18.96251
10317.000086668.51570	18.414210000000004
10317.000046183.4016	13.14422
10317.000036100.3099	6.28773
10317.000026581.3099	13.933279999999998
10317.000014313.3018	10.205419999999998
10317.000009756.2921	7.28835
10317.000047853.53347	17.82774
10317.000067813.26479	13.007789999999998
10317.000042884.25862	15.543230000000001
10317.000020333.2988	10.40714
10317.000101117.56187	21.38307
10317.000046250.26479	9.74171
10317.000099128.56079	20.43852
10317.000036097.3099	10.5146
10317.000013920.2917	11.042729999999999
10317.000031512.42298	13.24971
10317.000028309.3022	9.06949
10317.000033170.25853	16.82395
10317.000009692.2923	14.848090000000001
10317.000014054.2913	20.90441
10317.000098873.54638	13.641630000000001
10317.000021974.3020	18.72186
10317.000014559.2988	13.999970000000001
10317.000027805.3022	16.50786
10317.000031301.2982	15.17113
10317.000098486.62401	4.90752
10317.000076650.53379	11.604470000000001
10317.000018297.2921	15.206839999999994
10317.000102741.62401	16.11169
10317.000050291.25370	13.531139999999999
10317.000073283.33800	17.36328
10317.000016704.2921	18.21399
10317.000074416.50470	6.350010000000001
10317.000009160.2932	8.53343
10317.000023850.25501	4.16124
10317.000007128.2812	19.557619999999996
10317.000015402.2926	12.57548
10317.000016765.2921	17.51306
10317.000089697.53379	13.99651
10317.000068654.42298	9.149209999999998
10317.000047045.4033	14.60685
10317.000013363.2911	14.3128
10317.000052471.50470	15.84454
10317.000009601.2907	21.194000000000003
10317.000101304.56079	11.390869999999998
10317.000006789.2960	12.865179999999999
10317.000073578.33800	15.79898
10317.000092780.54638	20.89294
10317.000012209.2913	15.201400000000001
10317.000069644.26478	7.55805
10317.000086593.51570	18.35702
10317.000047185.4491	11.11465
10317.000070725.31503	18.13064
10317.000052028.4583	12.908819999999999
10317.000016757.2921	15.07041
10317.000023089.3018	15.965839999999996
10317.000003729.2907	16.82563
10317.000058987.33800	18.731879999999997
10317.000005259.2905	11.95215
10317.000065738.25862	11.64242
10317.000047026.4033	14.6026
10317.000001362.2948	18.82579
10317.000067477.26479	15.72551
10317.000050602.46739	15.98574
10317.000072585.50470	6.891359999999999
10317.000038059.32981	20.758559999999996
10317.000100356.54638	12.38456
10317.000021674.25853	13.202860000000001
10317.000052140.50470	15.60671
10317.000066757.30606	14.711530000000002
10317.000009214.2907	14.819569999999997
10317.000027775.3022	18.757989999999996
10317.000075883.51570	17.753709999999998
10317.000017395.3099	9.905149999999999
10317.000052426.7852	17.539749999999998
10317.000018451.2988	9.15429
10317.000027714.3020	15.751389999999999
10317.000016726.2921	20.794759999999997
10317.000068200.50470	16.95523
10317.000058730.48742	16.04419
10317.000020715.2988	9.65118
10317.000046871.4033	14.282319999999999
10317.000005776.2946	16.30609
10317.000011323.25370	15.1025
10317.000050367.46739	14.75705
10317.000031558.25370	11.045169999999999
10317.000060235.26478	8.19534
10317.000027360.3022	10.50097
10317.000026038.3020	20.14389
10317.000051185.4021	7.1848399999999994
10317.000007450.26485	12.539909999999999
10317.000004925.2960	5.45468
10317.000027647.3022	10.682240000000002
10317.000010413.26485	9.84796
10317.000009098.2907	10.249969999999998
10317.000065332.25853	11.164159999999999
10317.000069848.52698	19.84076
10317.000072241.50470	10.55339
10317.000063480.26480	6.05058
10317.000007606.32954	10.188080000000001
10317.000073595.33800	15.28051
10317.000097789.54638	7.50421
10317.000063427.26480	19.78406
10317.000058317.25370	13.803900000000002
10317.000054027.25501	17.503030000000003
10317.000014149.3018	10.24953
10317.000040398.3516	9.29968
10317.000066765.26480	7.4167700000000005
10317.000039715.26479	9.605560000000002
10317.000011973.2913	15.0613
10317.000001905.2907	13.177909999999999
10317.000039586.25853	18.07046
10317.000073553.50470	7.69607
10317.000037534.26484	13.090759999999998
10317.000003091.2948	12.064420000000002
10317.000087670.48742	14.44032
10317.000059997.31503	15.92946
10317.000079790.42298	9.8835
10317.000018434.2988	13.227920000000001
10317.000067655.26479	20.88408
10317.000068722.45578	11.52104
10317.000031003.2982	9.95735
10317.000007037.2905	15.451229999999999
10317.000004806.2932	14.74555
10317.000065326.25498	3.0805299999999995
10317.000048252.31503	7.97214
10317.000020553.2988	19.85289
10317.000016492.4583	14.66262
10317.000011141.3516	19.54063
10317.000020480.2988	14.499100000000002
10317.000058955.25498	6.751159999999999
10317.000079133.51570	8.2236
10317.000043121.4021	10.686490000000001
10317.000058332.25370	16.4897
10317.000010979.2913	13.67951
10317.000068233.26479	12.994730000000002
10317.000015097.2921	14.86097
10317.000004854.2960	4.57912
10317.000020648.2988	16.974919999999997
10317.000015850.2919	13.965349999999999
10317.000069119.26480	23.93909
10317.000018390.2921	16.45386
10317.000076328.48742	13.968980000000002
10317.000101079.56187	14.708180000000002
10317.000009607.2907	13.93683
10317.000040330.25501	16.208039999999997
10317.000065823.25853	15.936710000000001
10317.000042707.4016	18.834979999999998
10317.000023953.3020	8.95783
10317.000076630.48742	12.92778
10317.000007354.32954	20.337380000000003
10317.000063590.25853	13.729949999999999
10317.000033799.2982	8.72573
10317.000042654.25501	14.391520000000002
10317.000030393.2982	10.655959999999999
10317.000082791.48742	16.70273
10317.000038283.26484	14.71253
10317.000023218.2982	11.46294
10317.000074532.41931	11.52425
10317.000038401.3098	12.799109999999999
10317.000003900.2946	11.914910000000003
10317.000038224.26484	17.14334
10317.000048352.25501	12.847
10317.000089207.48742	17.037729999999996
10317.000014097.2919	21.05033
10317.000069081.26480	14.036999999999999
10317.000101127.56187	11.71996
10317.000041883.3516	9.90121
10317.000072058.50470	7.92101
10317.000026509.3020	5.034319999999999
10317.000067995.26479	12.94031
10317.000090532.52698	7.35406
10317.000014629.2913	15.887129999999999
10317.000047669.30606	10.75197
10317.000007172.2909	10.43298
10317.000073281.33800	19.004209999999997
10317.000041639.4016	7.09089
10317.000079004.42298	18.256349999999998
10317.000013266.2988	20.88001
10317.000001322.2948	11.93984
10317.000058474.26531	15.538849999999998
10317.000004025.2907	6.11281
10317.000083065.48742	16.62409
10317.000037524.25501	14.792660000000001
10317.000012176.2911	14.62032
10317.000017389.25370	17.06316
10317.000067959.26479	9.9235
10317.000002193.3018	17.70059
10317.000012085.2911	19.915490000000002
10317.000042644.7852	18.467890000000004
10317.000066923.25862	6.991009999999999
10317.000093101.52698	14.23757
10317.000012035.2911	8.73636
10317.000028904.7852	15.456
10317.000043177.4491	22.30931
10317.000018077.3020	5.9362900000000005
10317.000046633.4033	13.390089999999997
10317.000098468.62401	17.24145
10317.000065719.26479	8.55612
10317.000029486.50470	21.038309999999996
10317.000068618.42299	16.073349999999998
10317.000012457.32954	17.54481
10317.000036191.3099	13.524069999999998
10317.000023212.2982	11.78957
10317.000076643.48742	18.22595
10317.000039950.3516	12.07884
10317.000004214.2909	16.27964
10317.000033319.26481	8.19134
10317.000001351.2911	14.689509999999999
10317.000068278.30606	13.88073
10317.000067957.26479	12.74212
10317.000013858.2911	13.844160000000002
10317.000039918.4016	13.43006
10317.000003458.2948	16.01912
10317.000069222.25862	15.288640000000001
10317.000007688.2907	17.281439999999996
10317.000005936.2905	8.62084
10317.000087053.45578	12.80297
10317.000014986.2917	16.7122
10317.000047666.7852	18.873569999999997
10317.000058995.26531	6.95255
10317.000015886.2923	15.41383
10317.000052372.4583	13.902519999999997
10317.000066859.26480	18.18731
10317.000066557.25862	11.171439999999999
10317.000050786.46739	16.12554
10317.000090019.51570	15.624609999999999
10317.000039985.3516	12.99304
